country,year,local_price,dollar_price,dollar_ex,usd_wage,bigmacs_per_hour,cum_prod,adjusted_usd_wage,local_wage,adjusted_local_wage
Colombia,2010,8200.0,4.39,1868,2.52827694003016,0.5759172984123372,1.2615384615384617,2.0041219646580535,4722.821323976339,3743.699829981244
Costa Rica,2010,2000.0,3.83,522,3.34915773377278,0.8744537163897598,1.8141592920353982,1.846121092274752,1748.2603370293912,963.6752101674206
Costa Rica,2010,2000.0,3.83,522,3.34915773377278,0.8744537163897598,1.7699115044247786,1.8922741195816208,1748.2603370293912,987.7670904216061
Hungary,2010,740.0,3.35,221,3.44563285613857,1.028547121235394,2.1238938053097347,1.6223188030985767,761.484861206624,358.53245548478543
Hungary,2010,740.0,3.35,221,3.44563285613857,1.028547121235394,2.1828908554572273,1.5784723489607773,761.484861206624,348.8423891203318
Israel,2010,14.9,4.97,3,5.73663358027786,1.154252229432165,1.0275862068965518,5.582629994230132,17.20990074083358,16.747889982690396
Israel,2010,14.9,4.97,3,5.73663358027786,1.154252229432165,1.0275862068965518,5.582629994230132,17.20990074083358,16.747889982690396
Japan,2010,320.0,3.68,87,7.00929548112126,1.9046998590003423,1.08843537414966,6.439790223280157,609.8087068575496,560.2617494253736
Japan,2010,320.0,3.68,87,7.00929548112126,1.9046998590003423,1.08843537414966,6.439790223280157,609.8087068575496,560.2617494253736
Mexico,2010,32.0,2.67,12,0.990535437861189,0.3709870553787225,1.5311004784689002,0.6469434578530888,11.886425254334268,7.763321494237066
Mexico,2010,32.0,2.67,12,0.990535437861189,0.3709870553787225,1.5311004784689002,0.6469434578530888,11.886425254334268,7.763321494237066
New Zealand,2010,5.0,5.0,1,10.353963868769,2.0707927737538,1.4411764705882355,7.1843830926152235,10.353963868769,7.1843830926152235
New Zealand,2010,5.0,5.0,1,10.353963868769,2.0707927737538,1.470588235294118,7.040695430762918,10.353963868769,7.040695430762918
Poland,2010,8.3,2.77,3,5.22655607655243,1.8868433489358951,1.4727272727272724,3.548896101362762,15.679668229657288,10.646688304088286
Poland,2010,8.3,2.77,3,5.22655607655243,1.8868433489358951,1.509090909090909,3.4633805326552247,15.679668229657288,10.390141597965673
United States,2010,3.53,3.53,1,9.73031244721333,2.756462449635505,1.5312499999999998,6.354489761445442,9.73031244721333,6.354489761445442
United States,2010,3.53,3.53,1,9.73031244721333,2.756462449635505,1.5758928571428568,6.174475887183531,9.73031244721333,6.174475887183531
Australia,2011,4.56,4.56,1,12.7690119925453,2.800221928189759,1.760617760617761,7.2525747940114735,12.7690119925453,7.2525747940114735
Belgium,2011,3.75,3.75,1,12.8457121283962,3.4255232342389865,1.0,12.8457121283962,12.8457121283962,12.8457121283962
Brazil,2011,9.5,9.5,1,1.93016251551762,0.2031750016334337,3.2203389830508473,0.5993662548186294,1.93016251551762,0.5993662548186294
Canada,2011,4.73,4.73,1,9.28444498018519,1.9628847738235073,1.659649122807018,5.594221605396995,9.28444498018519,5.594221605396995
Chile,2011,1850.0,4.0,462,2.75135139075571,0.6878378476889275,1.4682539682539684,1.873893379649835,1271.1243425291382,865.7387413982237
Colombia,2011,8400.0,4.75,1770,2.54257816240417,0.53527961313772,1.2923076923076926,1.9674711970984644,4500.363347455381,3482.424018864282
Costa Rica,2011,2050.0,4.07,504,3.39206963650292,0.8334323431211105,1.814159292035398,1.8697749703650244,1709.6030967974716,942.3665850639723
Estonia,2011,2.2,2.2,1,3.71175418049688,1.6871609911349454,1.0,3.71175418049688,3.71175418049688,3.71175418049688
France,2011,3.5,3.5,1,13.3025925020392,3.800740714868343,1.0,13.3025925020392,13.3025925020392,13.3025925020392
Greece,2011,3.26,3.26,1,7.17305984050961,2.2003251044508008,1.0,7.17305984050961,7.17305984050961,7.17305984050961
Hungary,2011,760.0,4.04,188,3.51830673748984,0.8708680043291682,2.24188790560472,1.5693499789592837,661.4416666480898,295.0377960443453
Ireland,2011,3.8,3.8,1,9.46859204829363,2.491734749550955,1.0,9.46859204829363,9.46859204829363,9.46859204829363
Israel,2011,15.9,5.3,3,5.73894081018548,1.0828190207897133,1.096551724137931,5.2336252671502805,17.21682243055644,15.700875801450842
Japan,2011,320.0,4.1,78,7.17116640607461,1.7490649770913684,1.08843537414966,6.588509135581047,559.3509796738196,513.9037125753217
Mexico,2011,32.0,2.91,11,0.997228935826954,0.3426903559542797,1.5311004784689002,0.651315148711979,10.969518294096494,7.1644666358317695
Netherlands,2011,3.25,3.25,1,12.7287907229721,3.916550991683723,1.0,12.7287907229721,12.7287907229721,12.7287907229721
New Zealand,2011,5.1,5.1,1,10.1491449765108,1.9900284267668238,1.5000000000000004,6.7660966510071985,10.1491449765108,6.7660966510071985
Poland,2011,8.63,4.32,2,5.27668489637309,1.2214548371234004,1.569090909090909,3.3628930394034757,10.55336979274618,6.7257860788069515
Portugal,2011,2.9,2.9,1,5.91675506367819,2.0402603667855828,1.0,5.91675506367819,5.91675506367819,5.91675506367819
Spain,2011,3.5,3.5,1,8.73011423618818,2.494318353196623,1.0,8.73011423618818,8.73011423618818,8.73011423618818
United States,2011,3.64,3.64,1,9.43254203914388,2.591357703061506,1.6249999999999996,5.804641254857774,9.43254203914388,5.804641254857774
Australia,2012,4.8,4.8,1,12.9425104967098,2.6963563534812085,1.8532818532818536,6.983562955516329,12.9425104967098,6.983562955516329
Australia,2012,4.8,4.8,1,12.9425104967098,2.6963563534812085,1.7606177606177609,7.351118900543504,12.9425104967098,7.351118900543504
Belgium,2012,3.7,3.7,1,12.7409345526967,3.443495825053162,0.9866666666666667,12.913109343949358,12.7409345526967,12.913109343949358
Belgium,2012,3.7,3.7,1,12.7409345526967,3.443495825053162,1.0133333333333332,12.573290677003325,12.7409345526967,12.573290677003325
Brazil,2012,10.25,10.25,1,2.09313528093237,0.20420832009096293,3.4745762711864407,0.6024145442683406,2.09313528093237,0.6024145442683406
Brazil,2012,10.25,10.25,1,2.09313528093237,0.20420832009096293,3.4169491525423727,0.6125743133681043,2.09313528093237,0.6125743133681043
Canada,2012,4.73,4.73,1,9.45858245962312,1.9997003085883973,1.659649122807018,5.699145879476931,9.45858245962312,5.699145879476931
Canada,2012,4.73,4.73,1,9.45858245962312,1.9997003085883973,1.7964912280701757,5.26503125193865,9.45858245962312,5.26503125193865
Chile,2012,2050.0,4.05,506,2.82947223374187,0.6986351194424371,1.6269841269841272,1.7390902509828077,1431.7129502733862,879.9796669973007
Chile,2012,2050.0,4.05,506,2.82947223374187,0.6986351194424371,1.6269841269841272,1.7390902509828077,1431.7129502733862,879.9796669973007
Colombia,2012,8400.0,4.54,1852,2.60757291950324,0.5743552686130484,1.2923076923076926,2.0177647591394114,4829.225046920001,3736.90033392619
Colombia,2012,8400.0,4.54,1852,2.60757291950324,0.5743552686130484,1.3230769230769233,1.97083999729896,4829.225046920001,3649.995674997674
Costa Rica,2012,2050.0,4.03,509,3.44950968960996,0.8559577393573101,1.814159292035398,1.9014370484191492,1755.8004320114696,967.831457645347
Estonia,2012,2.04,2.04,1,3.71578411805547,1.8214628029683677,0.9272727272727272,4.007218166530409,3.71578411805547,4.007218166530409
Estonia,2012,2.04,2.04,1,3.71578411805547,1.8214628029683677,0.9272727272727272,4.007218166530409,3.71578411805547,4.007218166530409
France,2012,3.6,3.6,1,13.4671075887806,3.740863219105722,1.0285714285714287,13.093021266870027,13.4671075887806,13.093021266870027
France,2012,3.6,3.6,1,13.4671075887806,3.740863219105722,1.0285714285714287,13.093021266870027,13.4671075887806,13.093021266870027
Greece,2012,3.3,3.3,1,5.74308880790755,1.7403299417901668,1.0122699386503067,5.673475610235943,5.74308880790755,5.673475610235943
Greece,2012,3.3,3.3,1,5.74308880790755,1.7403299417901668,0.8230061349693251,6.978184686462399,5.74308880790755,6.978184686462399
Hungary,2012,645.0,2.63,245,3.96994658144453,1.509485392184232,1.9026548672566372,2.086530063735962,972.6369124539099,511.1998656153107
Hungary,2012,645.0,2.63,245,3.96994658144453,1.509485392184232,2.448377581120944,1.6214601097707175,972.6369124539099,397.2577268938258
Ireland,2012,3.8,3.8,1,9.31066373458679,2.450174666996524,1.0,9.31066373458679,9.31066373458679,9.31066373458679
Ireland,2012,3.8,3.8,1,9.31066373458679,2.450174666996524,0.918421052631579,10.13768544167043,9.31066373458679,10.13768544167043
Israel,2012,15.9,5.3,3,5.87593514292623,1.1086670080992886,1.096551724137931,5.358557205813229,17.62780542877869,16.07567161743969
Israel,2012,15.9,5.3,3,5.87593514292623,1.1086670080992886,0.8206896551724139,7.159752905246246,17.62780542877869,21.479258715738737
Japan,2012,320.0,4.21,76,7.25393477564584,1.7230248873268028,1.08843537414966,6.664552575124615,551.2990429490839,506.50599570947077
Japan,2012,320.0,4.21,76,7.25393477564584,1.7230248873268028,1.08843537414966,6.664552575124615,551.2990429490839,506.50599570947077
Mexico,2012,37.0,2.85,13,0.998793861438613,0.3504539864696888,1.7703349282296659,0.5641835595693785,12.984320198701969,7.33438627440192
Mexico,2012,37.0,2.85,13,0.998793861438613,0.3504539864696888,1.7703349282296659,0.5641835595693785,12.984320198701969,7.33438627440192
Netherlands,2012,3.25,3.25,1,12.6823658146715,3.902266404514308,1.0,12.6823658146715,12.6823658146715,12.6823658146715
Netherlands,2012,3.25,3.25,1,12.6823658146715,3.902266404514308,1.04,12.194582514107212,12.6823658146715,12.194582514107212
New Zealand,2012,5.1,5.1,1,10.3841834682551,2.036114405540216,1.5000000000000004,6.922788978836731,10.3841834682551,6.922788978836731
New Zealand,2012,5.1,5.1,1,10.3841834682551,2.036114405540216,1.5000000000000004,6.922788978836731,10.3841834682551,6.922788978836731
Poland,2012,9.1,3.03,3,5.51436602258494,1.8199227797310034,1.6545454545454545,3.3328585850788097,16.54309806775482,9.998575755236429
Poland,2012,9.1,3.03,3,5.51436602258494,1.8199227797310034,1.6545454545454545,3.3328585850788097,16.54309806775482,9.998575755236429
Portugal,2012,2.9,2.9,1,5.75709142828483,1.9852039407878723,1.0,5.75709142828483,5.75709142828483,5.75709142828483
Portugal,2012,2.9,2.9,1,5.75709142828483,1.9852039407878723,1.7068965517241381,3.3728414428335363,5.75709142828483,3.3728414428335363
Spain,2012,3.5,3.5,1,8.52166345536709,2.43476098724774,1.0,8.52166345536709,8.52166345536709,8.52166345536709
Spain,2012,3.5,3.5,1,8.52166345536709,2.43476098724774,1.0,8.52166345536709,8.52166345536709,8.52166345536709
United States,2012,3.81,3.81,1,9.24130820466712,2.425540211198719,1.7008928571428568,5.4332100730851325,9.24130820466712,5.4332100730851325
United States,2012,3.81,3.81,1,9.24130820466712,2.425540211198719,1.7678571428571423,5.227406661225848,9.24130820466712,5.227406661225848
Australia,2012,4.56,4.56,1,12.9425104967098,2.8382698457696933,1.8532818532818536,6.983562955516329,12.9425104967098,6.983562955516329
Australia,2012,4.56,4.56,1,12.9425104967098,2.8382698457696933,1.7606177606177609,7.351118900543504,12.9425104967098,7.351118900543504
Belgium,2012,3.8,3.8,1,12.7409345526967,3.352877513867553,0.9866666666666667,12.913109343949358,12.7409345526967,12.913109343949358
Belgium,2012,3.8,3.8,1,12.7409345526967,3.352877513867553,1.0133333333333332,12.573290677003325,12.7409345526967,12.573290677003325
Brazil,2012,10.08,5.04,2,2.09313528093237,0.4153046192326131,3.4745762711864407,0.6024145442683406,4.18627056186474,1.2048290885366812
Brazil,2012,10.08,5.04,2,2.09313528093237,0.4153046192326131,3.4169491525423727,0.6125743133681043,4.18627056186474,1.2251486267362086
Canada,2012,5.12,5.12,1,9.45858245962312,1.8473793866451405,1.659649122807018,5.699145879476931,9.45858245962312,5.699145879476931
Canada,2012,5.12,5.12,1,9.45858245962312,1.8473793866451405,1.7964912280701757,5.26503125193865,9.45858245962312,5.26503125193865
Chile,2012,2050.0,4.16,493,2.82947223374187,0.6801615946494879,1.6269841269841272,1.7390902509828077,1394.929811234742,857.3714937345242
Chile,2012,2050.0,4.16,493,2.82947223374187,0.6801615946494879,1.6269841269841272,1.7390902509828077,1394.929811234742,857.3714937345242
Colombia,2012,8600.0,4.77,1804,2.60757291950324,0.5466609894136772,1.2923076923076926,2.0177647591394114,4704.061546783845,3640.0476254874984
Colombia,2012,8600.0,4.77,1804,2.60757291950324,0.5466609894136772,1.3230769230769233,1.97083999729896,4704.061546783845,3555.395355127324
Estonia,2012,2.04,2.04,1,3.71578411805547,1.8214628029683677,0.9272727272727272,4.007218166530409,3.71578411805547,4.007218166530409
Estonia,2012,2.04,2.04,1,3.71578411805547,1.8214628029683677,0.9272727272727272,4.007218166530409,3.71578411805547,4.007218166530409
France,2012,3.6,3.6,1,13.4671075887806,3.740863219105722,1.0285714285714287,13.093021266870027,13.4671075887806,13.093021266870027
France,2012,3.6,3.6,1,13.4671075887806,3.740863219105722,1.0285714285714287,13.093021266870027,13.4671075887806,13.093021266870027
Greece,2012,2.683,2.68,1,5.74308880790755,2.1429435850401304,1.0122699386503067,5.673475610235943,5.74308880790755,5.673475610235943
Greece,2012,2.683,2.68,1,5.74308880790755,2.1429435850401304,0.8230061349693251,6.978184686462399,5.74308880790755,6.978184686462399
Hungary,2012,830.0,3.49,238,3.96994658144453,1.1375205104425588,1.9026548672566372,2.086530063735962,944.8472863837982,496.59415516915897
Hungary,2012,830.0,3.49,238,3.96994658144453,1.1375205104425588,2.448377581120944,1.6214601097707175,944.8472863837982,385.90750612543076
Ireland,2012,3.49,3.49,1,9.31066373458679,2.6678119583343234,1.0,9.31066373458679,9.31066373458679,9.31066373458679
Ireland,2012,3.49,3.49,1,9.31066373458679,2.6678119583343234,0.918421052631579,10.13768544167043,9.31066373458679,10.13768544167043
Israel,2012,11.9,2.98,4,5.87593514292623,1.971790316418198,1.096551724137931,5.358557205813229,23.50374057170492,21.434228823252916
Israel,2012,11.9,2.98,4,5.87593514292623,1.971790316418198,0.8206896551724139,7.159752905246246,23.50374057170492,28.639011620984984
Japan,2012,320.0,4.1,78,7.25393477564584,1.7692523843038637,1.08843537414966,6.664552575124615,565.8069125003756,519.83510085972
Japan,2012,320.0,4.1,78,7.25393477564584,1.7692523843038637,1.08843537414966,6.664552575124615,565.8069125003756,519.83510085972
Mexico,2012,37.0,2.85,13,0.998793861438613,0.3504539864696888,1.7703349282296659,0.5641835595693785,12.984320198701969,7.33438627440192
Mexico,2012,37.0,2.85,13,0.998793861438613,0.3504539864696888,1.7703349282296659,0.5641835595693785,12.984320198701969,7.33438627440192
Netherlands,2012,3.38,3.38,1,12.6823658146715,3.7521792351099115,1.0,12.6823658146715,12.6823658146715,12.6823658146715
Netherlands,2012,3.38,3.38,1,12.6823658146715,3.7521792351099115,1.04,12.194582514107212,12.6823658146715,12.194582514107212
New Zealand,2012,5.1,5.1,1,10.3841834682551,2.036114405540216,1.5000000000000004,6.922788978836731,10.3841834682551,6.922788978836731
New Zealand,2012,5.1,5.1,1,10.3841834682551,2.036114405540216,1.5000000000000004,6.922788978836731,10.3841834682551,6.922788978836731
Poland,2012,9.1,3.03,3,5.51436602258494,1.8199227797310034,1.6545454545454545,3.3328585850788097,16.54309806775482,9.998575755236429
Poland,2012,9.1,3.03,3,5.51436602258494,1.8199227797310034,1.6545454545454545,3.3328585850788097,16.54309806775482,9.998575755236429
Portugal,2012,4.95,4.95,1,5.75709142828483,1.1630487733908748,1.0,5.75709142828483,5.75709142828483,5.75709142828483
Portugal,2012,4.95,4.95,1,5.75709142828483,1.1630487733908748,1.7068965517241381,3.3728414428335363,5.75709142828483,3.3728414428335363
Spain,2012,3.5,3.5,1,8.52166345536709,2.43476098724774,1.0,8.52166345536709,8.52166345536709,8.52166345536709
Spain,2012,3.5,3.5,1,8.52166345536709,2.43476098724774,1.0,8.52166345536709,8.52166345536709,8.52166345536709
United States,2012,3.96,3.96,1,9.24130820466712,2.3336636880472525,1.7008928571428568,5.4332100730851325,9.24130820466712,5.4332100730851325
United States,2012,3.96,3.96,1,9.24130820466712,2.3336636880472525,1.7678571428571423,5.227406661225848,9.24130820466712,5.227406661225848
Australia,2013,4.7,4.7,1,12.9781361850971,2.761305571297255,1.8146718146718153,7.151781429659889,12.9781361850971,7.151781429659889
Australia,2013,4.7,4.7,1,12.9781361850971,2.761305571297255,1.9440154440154447,6.675942943277354,12.9781361850971,6.675942943277354
Belgium,2013,3.8,3.8,1,12.9792157836051,3.415583100948711,1.0133333333333332,12.808436628557667,12.9792157836051,12.808436628557667
Belgium,2013,3.8,3.8,1,12.9792157836051,3.415583100948711,0.9866666666666667,13.154610591491656,12.9792157836051,13.154610591491656
Brazil,2013,11.25,11.25,1,2.14829769647319,0.19095979524206136,3.8135593220338984,0.563331395964081,2.14829769647319,0.563331395964081
Brazil,2013,11.25,11.25,1,2.14829769647319,0.19095979524206136,4.067796610169491,0.5281231837163259,2.14829769647319,0.5281231837163259
Canada,2013,5.41,5.41,1,9.52088932702279,1.759868637157632,1.898245614035088,5.015625615899251,9.52088932702279,5.015625615899251
Canada,2013,5.41,5.41,1,9.52088932702279,1.759868637157632,1.940350877192983,4.906787447018977,9.52088932702279,4.906787447018977
Chile,2013,2050.0,4.35,471,2.96627312401569,0.6819018675898139,1.6269841269841272,1.8231727493950092,1397.11464141139,858.7143649650493
Chile,2013,2050.0,4.35,471,2.96627312401569,0.6819018675898139,1.5873015873015874,1.8687520681298844,1397.11464141139,880.1822240891755
Colombia,2013,8600.0,4.85,1773,2.65885430402386,0.5482173822729609,1.3230769230769233,2.0095991832738473,4714.148681034304,3563.0193519445315
Colombia,2013,8600.0,4.85,1773,2.65885430402386,0.5482173822729609,1.3230769230769233,2.0095991832738473,4714.148681034304,3563.0193519445315
Costa Rica,2013,2200.0,4.4,500,3.47922487558351,0.7907329262689795,1.9469026548672566,1.787056413367894,1739.612437791755,893.5282066839469
Costa Rica,2013,2200.0,4.4,500,3.47922487558351,0.7907329262689795,1.902654867256637,1.8286158648415658,1739.612437791755,914.3079324207829
Estonia,2013,2.7,2.7,1,3.8161071681204,1.4133730252297776,1.2272727272727273,3.109420655505511,3.8161071681204,3.109420655505511
Estonia,2013,2.7,2.7,1,3.8161071681204,1.4133730252297776,1.2499999999999998,3.0528857344963205,3.8161071681204,3.0528857344963205
France,2013,3.6,3.6,1,13.5238822046141,3.756633945726139,1.0285714285714287,13.148218810041485,13.5238822046141,13.148218810041485
France,2013,3.6,3.6,1,13.5238822046141,3.756633945726139,1.1142857142857143,12.136817363115219,13.5238822046141,12.136817363115219
Greece,2013,3.3,3.3,1,5.60591483446758,1.6987620710507818,1.0122699386503067,5.537964351625549,5.60591483446758,5.537964351625549
Greece,2013,3.3,3.3,1,5.60591483446758,1.6987620710507818,0.7975460122699387,7.028954753986272,5.60591483446758,7.028954753986272
Hungary,2013,830.0,3.82,217,4.11220713974168,1.0764940156391833,2.448377581120944,1.679564120930638,892.3489493239446,364.46541424194845
Hungary,2013,830.0,3.82,217,4.11220713974168,1.0764940156391833,2.536873156342183,1.6209746748516622,892.3489493239446,351.7515044428107
Ireland,2013,3.49,3.49,1,9.26353873559826,2.6543090932946303,0.918421052631579,10.086374554519594,9.26353873559826,10.086374554519594
Ireland,2013,3.49,3.49,1,9.26353873559826,2.6543090932946303,0.9105263157894736,10.17382866915416,9.26353873559826,10.17382866915416
Israel,2013,14.9,4.97,3,5.99513143044492,1.206263869304813,1.0275862068965518,5.834188304795392,17.98539429133476,17.502564914386177
Israel,2013,14.9,4.97,3,5.99513143044492,1.206263869304813,1.206896551724138,4.96739461379722,17.98539429133476,14.90218384139166
Japan,2013,320.0,3.52,91,7.35427849019748,2.0892836619879205,1.08843537414966,6.756743362868934,669.2393426079707,614.863646021073
Japan,2013,320.0,3.52,91,7.35427849019748,2.0892836619879205,1.08843537414966,6.756743362868934,669.2393426079707,614.863646021073
Mexico,2013,37.0,3.08,12,1.00314105190465,0.32569514672228894,1.7703349282296659,0.5666391347245182,12.0376926228558,6.799669616694219
Mexico,2013,37.0,3.08,12,1.00314105190465,0.32569514672228894,1.7703349282296659,0.5666391347245182,12.0376926228558,6.799669616694219
Netherlands,2013,3.45,3.45,1,12.5256450089782,3.6306217417328117,1.0615384615384615,11.799520660631638,12.5256450089782,11.799520660631638
Netherlands,2013,3.45,3.45,1,12.5256450089782,3.6306217417328117,1.0615384615384615,11.799520660631638,12.5256450089782,11.799520660631638
New Zealand,2013,5.2,5.2,1,10.5055963136131,2.0203069833871345,1.5294117647058831,6.869043743516254,10.5055963136131,6.869043743516254
New Zealand,2013,5.2,5.2,1,10.5055963136131,2.0203069833871345,1.6176470588235303,6.4943686302335495,10.5055963136131,6.4943686302335495
Poland,2013,9.1,3.03,3,5.82421522213171,1.9221832416276272,1.6545454545454545,3.5201300793103742,17.47264566639513,10.560390237931124
Poland,2013,9.1,3.03,3,5.82421522213171,1.9221832416276272,1.6727272727272726,3.4818677958396096,17.47264566639513,10.44560338751883
Portugal,2013,2.95,2.95,1,5.74133624473989,1.9462156761830134,1.017241379310345,5.644025460930739,5.74133624473989,5.644025460930739
Portugal,2013,2.95,2.95,1,5.74133624473989,1.9462156761830134,1.017241379310345,5.644025460930739,5.74133624473989,5.644025460930739
Spain,2013,3.5,3.5,1,8.45351511548505,2.4152900329957285,1.0,8.45351511548505,8.45351511548505,8.45351511548505
Spain,2013,3.5,3.5,1,8.45351511548505,2.4152900329957285,1.0,8.45351511548505,8.45351511548505,8.45351511548505
United States,2013,4.03,4.03,1,9.10789281645221,2.2600230313777194,1.7991071428571423,5.062451590286093,9.10789281645221,5.062451590286093
United States,2013,4.03,4.03,1,9.10789281645221,2.2600230313777194,1.8660714285714277,4.880784667189704,9.10789281645221,4.880784667189704
Australia,2013,5.035,5.04,1,12.9781361850971,2.575027020852599,1.8146718146718153,7.151781429659889,12.9781361850971,7.151781429659889
Australia,2013,5.035,5.04,1,12.9781361850971,2.575027020852599,1.9440154440154447,6.675942943277354,12.9781361850971,6.675942943277354
Belgium,2013,3.7,3.7,1,12.9792157836051,3.5078961577311083,1.0133333333333332,12.808436628557667,12.9792157836051,12.808436628557667
Belgium,2013,3.7,3.7,1,12.9792157836051,3.5078961577311083,0.9866666666666667,13.154610591491656,12.9792157836051,13.154610591491656
Brazil,2013,12.0,6.0,2,2.14829769647319,0.35804961607886504,3.8135593220338984,0.563331395964081,4.29659539294638,1.126662791928162
Brazil,2013,12.0,6.0,2,2.14829769647319,0.35804961607886504,4.067796610169491,0.5281231837163259,4.29659539294638,1.0562463674326519
Canada,2013,5.53,5.53,1,9.52088932702279,1.7216798059715712,1.898245614035088,5.015625615899251,9.52088932702279,5.015625615899251
Canada,2013,5.53,5.53,1,9.52088932702279,1.7216798059715712,1.940350877192983,4.906787447018977,9.52088932702279,4.906787447018977
Chile,2013,2000.0,3.94,508,2.96627312401569,0.7528611989887538,1.6269841269841272,1.8231727493950092,1506.8667469999705,926.1717566926646
Chile,2013,2000.0,3.94,508,2.96627312401569,0.7528611989887538,1.5873015873015874,1.8687520681298844,1506.8667469999705,949.3260506099813
Colombia,2013,8600.0,4.48,1921,2.65885430402386,0.5934942642910401,1.3230769230769233,2.0095991832738473,5107.659118029836,3860.4400310690608
Colombia,2013,8600.0,4.48,1921,2.65885430402386,0.5934942642910401,1.3230769230769233,2.0095991832738473,5107.659118029836,3860.4400310690608
Costa Rica,2013,2150.0,4.32,498,3.47922487558351,0.8053761286072939,1.9469026548672566,1.787056413367894,1732.653988040588,889.9540938572112
Costa Rica,2013,2150.0,4.32,498,3.47922487558351,0.8053761286072939,1.902654867256637,1.8286158648415658,1732.653988040588,910.6507006910998
Estonia,2013,2.75,2.75,1,3.8161071681204,1.3876753338619636,1.2272727272727273,3.109420655505511,3.8161071681204,3.109420655505511
Estonia,2013,2.75,2.75,1,3.8161071681204,1.3876753338619636,1.2499999999999998,3.0528857344963205,3.8161071681204,3.0528857344963205
France,2013,3.9,3.9,1,13.5238822046141,3.4676621037472053,1.0285714285714287,13.148218810041485,13.5238822046141,13.148218810041485
France,2013,3.9,3.9,1,13.5238822046141,3.4676621037472053,1.1142857142857143,12.136817363115219,13.5238822046141,12.136817363115219
Greece,2013,2.6,2.6,1,5.60591483446758,2.1561210901798384,1.0122699386503067,5.537964351625549,5.60591483446758,5.537964351625549
Greece,2013,2.6,2.6,1,5.60591483446758,2.1561210901798384,0.7975460122699387,7.028954753986272,5.60591483446758,7.028954753986272
Hungary,2013,860.0,3.77,228,4.11220713974168,1.0907711245999152,2.448377581120944,1.679564120930638,937.5832278611031,382.9406195721855
Hungary,2013,860.0,3.77,228,4.11220713974168,1.0907711245999152,2.536873156342183,1.6209746748516622,937.5832278611031,369.582225866179
Ireland,2013,3.46,3.46,1,9.26353873559826,2.6773233339879363,0.918421052631579,10.086374554519594,9.26353873559826,10.086374554519594
Ireland,2013,3.46,3.46,1,9.26353873559826,2.6773233339879363,0.9105263157894736,10.17382866915416,9.26353873559826,10.17382866915416
Israel,2013,17.5,5.83,3,5.99513143044492,1.0283244306080481,1.0275862068965518,5.834188304795392,17.98539429133476,17.502564914386177
Israel,2013,17.5,5.83,3,5.99513143044492,1.0283244306080481,1.206896551724138,4.96739461379722,17.98539429133476,14.90218384139166
Japan,2013,320.0,3.2,100,7.35427849019748,2.2982120281867124,1.08843537414966,6.756743362868934,735.427849019748,675.6743362868934
Japan,2013,320.0,3.2,100,7.35427849019748,2.2982120281867124,1.08843537414966,6.756743362868934,735.427849019748,675.6743362868934
Mexico,2013,37.0,3.08,12,1.00314105190465,0.32569514672228894,1.7703349282296659,0.5666391347245182,12.0376926228558,6.799669616694219
Mexico,2013,37.0,3.08,12,1.00314105190465,0.32569514672228894,1.7703349282296659,0.5666391347245182,12.0376926228558,6.799669616694219
Netherlands,2013,3.45,3.45,1,12.5256450089782,3.6306217417328117,1.0615384615384615,11.799520660631638,12.5256450089782,11.799520660631638
Netherlands,2013,3.45,3.45,1,12.5256450089782,3.6306217417328117,1.0615384615384615,11.799520660631638,12.5256450089782,11.799520660631638
New Zealand,2013,5.5,5.5,1,10.5055963136131,1.9101084206569274,1.5294117647058831,6.869043743516254,10.5055963136131,6.869043743516254
New Zealand,2013,5.5,5.5,1,10.5055963136131,1.9101084206569274,1.6176470588235303,6.4943686302335495,10.5055963136131,6.4943686302335495
Poland,2013,9.2,3.07,3,5.82421522213171,1.8971385088376906,1.6545454545454545,3.5201300793103742,17.47264566639513,10.560390237931124
Poland,2013,9.2,3.07,3,5.82421522213171,1.8971385088376906,1.6727272727272726,3.4818677958396096,17.47264566639513,10.44560338751883
Portugal,2013,2.95,2.95,1,5.74133624473989,1.9462156761830134,1.017241379310345,5.644025460930739,5.74133624473989,5.644025460930739
Portugal,2013,2.95,2.95,1,5.74133624473989,1.9462156761830134,1.017241379310345,5.644025460930739,5.74133624473989,5.644025460930739
Spain,2013,3.5,3.5,1,8.45351511548505,2.4152900329957285,1.0,8.45351511548505,8.45351511548505,8.45351511548505
Spain,2013,3.5,3.5,1,8.45351511548505,2.4152900329957285,1.0,8.45351511548505,8.45351511548505,8.45351511548505
United States,2013,4.18,4.18,1,9.10789281645221,2.1789217264239737,1.7991071428571423,5.062451590286093,9.10789281645221,5.062451590286093
United States,2013,4.18,4.18,1,9.10789281645221,2.1789217264239737,1.8660714285714277,4.880784667189704,9.10789281645221,4.880784667189704
Australia,2014,5.05,5.05,1,13.0154933909223,2.57732542394501,1.9498069498069506,6.675272848017573,13.0154933909223,6.675272848017573
Australia,2014,5.05,5.05,1,13.0154933909223,2.57732542394501,1.9691119691119698,6.609828996566421,13.0154933909223,6.609828996566421
Belgium,2014,3.95,3.95,1,12.9352356160092,3.2747431939263794,1.0533333333333332,12.280286977223925,12.9352356160092,12.280286977223925
Belgium,2014,3.95,3.95,1,12.9352356160092,3.2747431939263794,0.9866666666666666,13.110036097306622,12.9352356160092,13.110036097306622
